timestamp,written_frame_index
1788428194.2073276,248
1788428194.2446737,249
1788428194.2824693,250
1788428194.3195128,251
1788428194.3564663,252
1788428194.39425,253
1788428194.4313366,254
1788428194.4699888,255
1788428194.509969,256
1788428194.545773,257
1788428194.5828729,258
1788428194.6194906,259
1788428194.6568382,260
1788428194.693548,261
1788428194.730917,262
1788428194.7685828,263
1788428194.804761,264
1788428194.8417077,265
1788428194.878766,266
1788428194.9154673,267
1788428194.9522588,268
1788428194.9897037,269
1788428195.0276637,270
1788428195.0647168,271
1788428195.1017892,272
1788428195.1391015,273
1788428195.1758544,274
1788428195.2133765,275
1788428195.250783,276
1788428195.2877169,277
1788428195.3245137,278
1788428195.36183,279
1788428195.3992715,280
1788428195.435819,281
1788428195.473797,282
1788428195.5121336,283
1788428195.549624,284
1788428195.5865421,285
1788428195.6233318,286
1788428195.6603947,287
1788428195.6972325,288
1788428195.7344036,289
1788428195.7711568,290
1788428195.809618,291
1788428195.846747,292
1788428195.88428,293
1788428195.9217107,294
1788428195.9586883,295
1788428195.9958932,296
1788428196.032934,297
1788428196.0708797,298
1788428196.1086075,299
1788428196.1479557,300
1788428196.184885,301
1788428196.2219036,302
1788428196.2585096,303
1788428196.2959137,304
1788428196.3330743,305
1788428196.3702157,306
1788428196.4078372,307
1788428196.4468553,308
1788428196.4865665,309
1788428196.5230472,310
1788428196.5595422,311
1788428196.596239,312
1788428196.6335263,313
1788428196.6705105,314
1788428196.7073193,315
1788428196.7460904,316
1788428196.7838554,317
1788428196.8214612,318
1788428196.858358,319
1788428196.8954978,320
1788428196.9323049,321
1788428196.969179,322
1788428197.0061595,323
1788428197.0436327,324
1788428197.0805666,325
1788428197.117311,326
1788428197.1538482,327
1788428197.1910598,328
1788428197.2279768,329
1788428197.2651956,330
1788428197.302301,331
1788428197.3385544,332
1788428197.3758917,333
1788428197.4128716,334
1788428197.4499607,335
1788428197.4886708,336
1788428197.5252244,337
1788428197.561867,338
1788428197.5986989,339
1788428197.636197,340
1788428197.673053,341
1788428197.7104506,342
1788428197.7478557,343
1788428197.785257,344
1788428197.8223884,345
1788428197.8591871,346
1788428197.8967972,347
1788428197.9339354,348
1788428197.9712625,349
1788428198.0081885,350
1788428198.0470881,351
1788428198.0860972,352
1788428198.123287,353
1788428198.1604068,354
1788428198.1976616,355
1788428198.2341535,356
1788428198.2720807,357
1788428198.309274,358
1788428198.3461678,359
1788428198.3831954,360
1788428198.420388,361
1788428198.4573457,362
1788428198.4949641,363
1788428198.5313962,364
1788428198.568828,365
1788428198.6061792,366
1788428198.6450567,367
1788428198.6818087,368
1788428198.7189481,369
1788428198.755695,370
1788428198.7921643,371
1788428198.8295903,372
1788428198.8665767,373
1788428198.9037201,374
1788428198.9404838,375
1788428198.9779062,376
1788428199.0147452,377
1788428199.0523221,378
1788428199.0893712,379
1788428199.1272485,380
1788428199.1635573,381
1788428199.200452,382
1788428199.2374835,383
1788428199.273792,384
1788428199.3115184,385
1788428199.348505,386
1788428199.38602,387
1788428199.4233904,388
1788428199.4600918,389
1788428199.4977546,390
1788428199.534163,391
1788428199.571326,392
1788428199.6083527,393
1788428199.6469314,394
1788428199.6838496,395
1788428199.7200038,396
1788428199.7569888,397
1788428199.7932837,398
1788428199.8308291,399
1788428199.867918,400
1788428199.9049146,401
1788428199.941972,402
1788428199.9792233,403
1788428200.0161254,404
1788428200.0531049,405
1788428200.0898485,406
1788428200.127855,407
1788428200.164995,408
1788428200.2014878,409
1788428200.2385895,410
1788428200.2751222,411
1788428200.3125367,412
1788428200.3495452,413
1788428200.3871124,414
1788428200.424939,415
1788428200.461485,416
1788428200.4991195,417
1788428200.5356088,418
1788428200.573221,419
1788428200.6113956,420
1788428200.6424258,421
1788428200.6789753,422
1788428200.7158725,423
1788428200.7525935,424
1788428200.7909627,425
1788428200.827918,426
1788428200.8647034,427
1788428200.901858,428
1788428200.9386885,429
1788428200.9756923,430
1788428201.0129151,431
1788428201.050175,432
1788428201.0875564,433
1788428201.124356,434
1788428201.1613946,435
