timestamp,written_frame_index
1788425071.5378997,343
1788425071.5748596,344
1788425071.6116867,345
1788425071.648772,346
1788425071.6855402,347
1788425071.7225492,348
1788425071.759993,349
1788425071.796727,350
1788425071.8338203,351
1788425071.8715873,352
1788425071.9082935,353
1788425071.9453635,354
1788425071.9825249,355
1788425072.019592,356
1788425072.0565925,357
1788425072.0939832,358
1788425072.1317875,359
1788425072.169472,360
1788425072.2058058,361
1788425072.2425432,362
1788425072.280734,363
1788425072.3173468,364
1788425072.3539755,365
1788425072.3919327,366
1788425072.4300425,367
1788425072.466191,368
1788425072.503618,369
1788425072.5408063,370
1788425072.5781586,371
1788425072.6151872,372
1788425072.6535966,373
1788425072.691403,374
1788425072.7304866,375
1788425072.7699673,376
1788425072.8065715,377
1788425072.8432658,378
1788425072.8805604,379
1788425072.9179573,380
1788425072.9553344,381
1788425072.9924247,382
1788425073.0303576,383
1788425073.0679436,384
1788425073.105849,385
1788425073.1421804,386
1788425073.1804256,387
1788425073.211625,388
1788425073.250686,389
1788425073.2874343,390
1788425073.3241751,391
1788425073.3613203,392
1788425073.3985615,393
1788425073.435504,394
1788425073.4727077,395
1788425073.5104518,396
1788425073.5500102,397
1788425073.5870335,398
1788425073.6238377,399
1788425073.6612105,400
1788425073.6982126,401
1788425073.7356055,402
1788425073.7727766,403
1788425073.810147,404
1788425073.8482578,405
1788425073.8852043,406
1788425073.9218037,407
1788425073.9592762,408
1788425073.996672,409
1788425074.033631,410
1788425074.0722983,411
1788425074.1105056,412
1788425074.1479437,413
1788425074.1863058,414
1788425074.2223203,415
1788425074.2594666,416
1788425074.2963085,417
1788425074.3334765,418
1788425074.370515,419
1788425074.4088552,420
1788425074.4478652,421
1788425074.4844797,422
1788425074.5209067,423
1788425074.5579796,424
1788425074.5945597,425
1788425074.631901,426
1788425074.6690543,427
1788425074.7069783,428
1788425074.743556,429
1788425074.7803013,430
1788425074.817355,431
1788425074.8540666,432
1788425074.8916986,433
1788425074.9282737,434
1788425074.9652514,435
1788425074.998553,436
1788425075.0355098,437
1788425075.0722473,438
1788425075.1099908,439
1788425075.147527,440
1788425075.185313,441
1788425075.2214744,442
1788425075.2584476,443
1788425075.2955785,444
1788425075.3330195,445
1788425075.3706977,446
1788425075.4070446,447
1788425075.443869,448
1788425075.4807534,449
1788425075.517194,450
1788425075.5547755,451
1788425075.5919032,452
1788425075.629383,453
1788425075.6672332,454
1788425075.703761,455
1788425075.74127,456
1788425075.778743,457
1788425075.8154173,458
1788425075.8522358,459
1788425075.8902612,460
1788425075.927047,461
1788425075.9635825,462
1788425076.0009818,463
1788425076.0380056,464
1788425076.0749018,465
1788425076.1116695,466
1788425076.1498744,467
1788425076.1881168,468
1788425076.2237728,469
1788425076.2606628,470
1788425076.2973063,471
1788425076.3347986,472
1788425076.37217,473
