timestamp,written_frame_index
1788415484.1357844,165
1788415484.172538,166
1788415484.2098484,167
1788415484.2478518,168
1788415484.2842135,169
1788415484.3209636,170
1788415484.359916,171
1788415484.396264,172
1788415484.4335678,173
1788415484.4715886,174
1788415484.5073698,175
1788415484.5452232,176
1788415484.5833278,177
1788415484.6198504,178
1788415484.6568263,179
1788415484.6939754,180
1788415484.73097,181
1788415484.7696347,182
1788415484.8063622,183
1788415484.8436856,184
1788415484.8817096,185
1788415484.9185326,186
1788415484.9523327,187
1788415484.9875374,188
1788415485.025176,189
1788415485.062408,190
1788415485.0989892,191
1788415485.1356783,192
1788415485.174614,193
1788415485.21087,194
1788415485.2479937,195
1788415485.286725,196
1788415485.322869,197
1788415485.3604088,198
1788415485.3989072,199
1788415485.435285,200
1788415485.4722288,201
1788415485.511148,202
1788415485.547617,203
1788415485.5849802,204
1788415485.625529,205
1788415485.6624892,206
1788415485.6992805,207
1788415485.7375646,208
1788415485.7746978,209
1788415485.8118143,210
1788415485.8499925,211
1788415485.887004,212
1788415485.924652,213
1788415485.9618418,214
1788415485.9989223,215
1788415486.035989,216
1788415486.0740395,217
1788415486.1117103,218
1788415486.1482644,219
1788415486.186197,220
1788415486.226514,221
1788415486.2541957,222
1788415486.283683,223
1788415486.3107162,224
1788415486.3476007,225
1788415486.3816128,226
1788415486.419135,227
1788415486.4563522,228
1788415486.4937603,229
1788415486.5307226,230
1788415486.5678403,231
1788415486.608392,232
1788415486.6463788,233
1788415486.684269,234
1788415486.719275,235
1788415486.7560685,236
1788415486.793719,237
1788415486.8335302,238
1788415486.870816,239
1788415486.9145467,240
1788415486.9516296,241
1788415486.9886162,242
1788415487.025451,243
1788415487.063114,244
1788415487.1000092,245
1788415487.1385334,246
1788415487.1756432,247
1788415487.2133815,248
1788415487.2512088,249
1788415487.279569,250
1788415487.3063076,251
1788415487.33467,252
1788415487.3720193,253
1788415487.4089055,254
1788415487.4469347,255
1788415487.4837215,256
1788415487.5406673,257
1788415487.5721605,258
1788415487.5997727,259
1788415487.643103,260
1788415487.6725657,261
1788415487.7117045,262
1788415487.7554975,263
1788415487.7953174,264
1788415487.823481,265
1788415487.850822,266
1788415487.8792233,267
1788415487.9070876,268
1788415487.951911,269
1788415487.9789376,270
1788415488.0076084,271
1788415488.0475445,272
1788415488.0759485,273
1788415488.1125464,274
1788415488.1478233,275
1788415488.1871488,276
1788415488.2158856,277
1788415488.2438405,278
1788415488.2882755,279
1788415488.3272116,280
1788415488.3559632,281
1788415488.3839235,282
1788415488.4265969,283
1788415488.455454,284
1788415488.4837468,285
1788415488.5119796,286
1788415488.5510917,287
1788415488.578948,288
1788415488.6076672,289
1788415488.6354268,290
1788415488.6731536,291
1788415488.7086384,292
1788415488.7481806,293
1788415488.7758324,294
1788415488.819829,295
1788415488.848262,296
1788415488.8769066,297
1788415488.904742,298
1788415488.9334867,299
1788415488.9639027,300
1788415489.0022843,301
1788415489.0438752,302
1788415489.0719242,303
1788415489.0993116,304
1788415489.1293943,305
1788415489.1692996,306
1788415489.197196,307
1788415489.2401314,308
1788415489.2692301,309
1788415489.3085885,310
1788415489.3359487,311
1788415489.3648622,312
1788415489.3927941,313
1788415489.4201775,314
1788415489.4493434,315
1788415489.477091,316
1788415489.5203953,317
1788415489.5481775,318
1788415489.576148,319
1788415489.61664,320
1788415489.6445482,321
1788415489.6728501,322
1788415489.7157755,323
1788415489.744924,324
1788415489.7725525,325
1788415489.8121908,326
1788415489.8405914,327
1788415489.8684976,328
1788415489.896721,329
1788415489.9406757,330
1788415489.9687,331
1788415489.996037,332
1788415490.024942,333
1788415490.0532205,334
1788415490.093299,335
1788415490.1208866,336
1788415490.1494966,337
1788415490.1935053,338
1788415490.2331278,339
1788415490.2610598,340
1788415490.29014,341
1788415490.333174,342
1788415490.361304,343
1788415490.400224,344
1788415490.4282207,345
1788415490.4564595,346
1788415490.499846,347
1788415490.528381,348
1788415490.5683415,349
1788415490.596585,350
1788415490.6248448,351
1788415490.6520562,352
1788415490.6809337,353
1788415490.7243054,354
1788415490.752334,355
1788415490.7795508,356
1788415490.8080862,357
1788415490.8363445,358
1788415490.8636277,359
1788415490.8926153,360
1788415490.9212437,361
1788415490.9490662,362
1788415490.976707,363
1788415491.0048435,364
1788415491.0328739,365
1788415491.0602572,366
1788415491.0891562,367
1788415491.1175396,368
1788415491.144576,369
1788415491.1733751,370
1788415491.2011333,371
1788415491.2410617,372
1788415491.2695334,373
1788415491.2973087,374
1788415491.3409822,375
1788415491.3692305,376
1788415491.39754,377
1788415491.4251504,378
1788415491.4659176,379
1788415491.493618,380
1788415491.5374784,381
1788415491.565696,382
1788415491.6057124,383
1788415491.6340923,384
1788415491.6618352,385
1788415491.6903322,386
1788415491.7190306,387
1788415491.7616274,388
1788415491.8006947,389
1788415491.8301,390
1788415491.8574467,391
1788415491.8864806,392
1788415491.9142997,393
1788415491.9568002,394
1788415491.9856198,395
1788415492.014162,396
1788415492.0519824,397
1788415492.0808718,398
1788415492.1101627,399
1788415492.1383169,400
1788415492.1817021,401
1788415492.2096765,402
1788415492.2392142,403
1788415492.27873,404
1788415492.3060427,405
1788415492.3335774,406
1788415492.37771,407
1788415492.4061885,408
1788415492.4341612,409
1788415492.4733932,410
1788415492.5020564,411
1788415492.530282,412
1788415492.559507,413
1788415492.60295,414
1788415492.6412852,415
1788415492.67137,416
1788415492.7147863,417
1788415492.7540863,418
1788415492.783599,419
1788415492.811668,420
1788415492.8544793,421
1788415492.883109,422
1788415492.910024,423
1788415492.951221,424
1788415492.9798343,425
1788415493.0082684,426
1788415493.050428,427
1788415493.0793147,428
1788415493.1062946,429
1788415493.1469746,430
1788415493.1740208,431
1788415493.2174253,432
1788415493.277153,433
1788415493.3022485,434
1788415493.329395,435
1788415493.3579419,436
1788415493.3848228,437
1788415493.4133053,438
1788415493.4524386,439
1788415493.4804406,440
1788415493.510513,441
1788415493.5538177,442
1788415493.5811381,443
1788415493.610216,444
1788415493.6380126,445
1788415493.6781535,446
1788415493.7052305,447
1788415493.748756,448
1788415493.7775676,449
1788415493.8054368,450
1788415493.8456972,451
1788415493.873046,452
1788415493.9136615,453
1788415493.9529092,454
1788415493.9932983,455
1788415494.0323155,456
1788415494.0722163,457
1788415494.1119351,458
1788415494.1521773,459
1788415494.1906576,460
1788415494.2330158,461
1788415494.2605617,462
1788415494.3003607,463
1788415494.32765,464
1788415494.367247,465
1788415494.4055452,466
1788415494.4484687,467
1788415494.4879336,468
1788415494.5279057,469
1788415494.5674536,470
1788415494.609918,471
1788415494.6383169,472
1788415494.6765556,473
1788415494.718455,474
1788415494.7481344,475
1788415494.785334,476
1788415494.8282115,477
1788415494.867877,478
1788415494.8953621,479
1788415494.9389,480
1788415494.9669616,481
1788415494.9955883,482
1788415495.022411,483
1788415495.0511274,484
1788415495.0797522,485
1788415495.1067216,486
1788415495.1458337,487
1788415495.1879601,488
1788415495.2184217,489
1788415495.2565606,490
1788415495.2849994,491
1788415495.3268127,492
1788415495.3553503,493
1788415495.394093,494
1788415495.421866,495
1788415495.464929,496
1788415495.5043619,497
1788415495.5471869,498
1788415495.58359,499
1788415495.6202915,500
1788415495.6543815,501
1788415495.6923196,502
1788415495.7335298,503
1788415495.7726872,504
1788415495.800753,505
1788415495.8423078,506
1788415495.8807166,507
1788415495.9099324,508
1788415495.9462574,509
1788415495.9743917,510
1788415496.0120513,511
1788415496.0490263,512
1788415496.086445,513
1788415496.123407,514
1788415496.1606946,515
1788415496.1976368,516
1788415496.2345486,517
1788415496.2726789,518
1788415496.3092968,519
1788415496.347088,520
1788415496.3844786,521
1788415496.4203517,522
1788415496.457967,523
1788415496.4948955,524
1788415496.5320873,525
1788415496.5692236,526
1788415496.6083827,527
1788415496.6458428,528
1788415496.6835938,529
1788415496.7201197,530
1788415496.7579849,531
1788415496.7946973,532
